hsa_nci_id,peak_date,peak_size
51,8/23/2025,1.17
51,12/27/2025,1.27
510,12/31/2022,3.87
510,9/2/2023,4.13
510,1/20/2024,2.42
510,8/3/2024,4.12
510,8/30/2025,4.32
511,1/7/2023,2.94
511,9/2/2023,3.94
511,1/6/2024,2.74
511,8/10/2024,2.66
511,2/8/2025,0.66
511,8/23/2025,2.41
512,12/31/2022,4.26
512,12/9/2023,3.92
512,8/31/2024,3.18
512,8/23/2025,0.79
513,1/7/2023,4.5
513,8/26/2023,6.95
513,2/3/2024,3.17
513,8/17/2024,5.65
513,8/23/2025,6.1
516,1/7/2023,3.03
516,8/26/2023,4.94
516,2/3/2024,2.73
516,8/10/2024,7.1
516,3/29/2025,1.01
516,8/30/2025,4.09
517,12/31/2022,6.24
517,9/2/2023,3.95
517,2/3/2024,3.63
517,8/10/2024,3.87
517,2/15/2025,0.99
517,8/30/2025,3.68
518,12/24/2022,4.51
518,9/9/2023,5.27
518,12/30/2023,2.55
518,8/31/2024,4.96
518,12/7/2024,1.46
518,8/30/2025,2.07
520,12/31/2022,4.35
520,4/15/2023,1.78
520,8/26/2023,3.87
520,2/3/2024,3.93
520,8/3/2024,5.29
520,8/23/2025,4.11
523,1/21/2023,7.84
523,8/26/2023,8.89
523,2/10/2024,2.32
523,8/3/2024,6.48
523,4/5/2025,2.27
523,8/23/2025,2.77
523,2/21/2026,1.73
525,12/17/2022,5.22
525,9/2/2023,6.35
525,2/10/2024,4.4
525,8/10/2024,5.41
525,2/8/2025,2.86
525,8/23/2025,2.14
526,12/31/2022,6.76
526,8/19/2023,1.76
526,1/13/2024,3.31
526,8/24/2024,1.89
526,1/18/2025,1.7
528,2/24/2024,4.29
528,8/3/2024,8.92
528,3/15/2025,2.55
528,9/13/2025,1.84
528,1/31/2026,1.46
53,1/7/2023,3.11
53,9/9/2023,2.84
53,12/23/2023,4.33
53,8/17/2024,4.78
53,12/21/2024,2.61
53,8/30/2025,1.71
53,1/10/2026,1.21
530,1/21/2023,2.66
530,8/26/2023,3.87
530,1/6/2024,3.05
530,8/17/2024,3.45
530,2/8/2025,2.64
530,8/9/2025,2.26
531,12/17/2022,4.41
531,9/2/2023,4.18
531,11/18/2023,2.67
531,8/3/2024,4.42
531,5/17/2025,2.18
531,8/30/2025,6.21
532,12/31/2022,3.66
532,8/26/2023,3.55
532,2/3/2024,3.44
532,8/3/2024,3.91
532,8/23/2025,2.59
533,2/4/2023,4.92
533,4/1/2023,2.6
533,8/19/2023,4.08
533,12/16/2023,3.68
533,2/17/2024,5.15
533,8/10/2024,8.05
533,2/22/2025,5.18
533,8/30/2025,2.67
533,11/15/2025,1.77
536,12/31/2022,8.72
536,9/2/2023,11.7
536,1/27/2024,6.43
536,8/10/2024,11.65
536,7/26/2025,3.03
536,1/31/2026,0.83
538,12/31/2022,4.68
538,4/15/2023,1.79
538,8/26/2023,6.44
538,2/3/2024,5.04
538,7/27/2024,7.81
538,8/30/2025,7.48
54,12/31/2022,2.67
54,9/30/2023,2.06
54,12/30/2023,3.62
54,9/14/2024,2.17
54,1/11/2025,1.69
54,9/20/2025,0.94
54,1/3/2026,1.38
540,12/10/2022,2.05
540,2/11/2023,2.33
540,12/23/2023,4.09
540,8/17/2024,1.94
540,12/28/2024,1.84
540,9/13/2025,0.75
540,1/3/2026,1
542,12/10/2022,3.01
542,3/11/2023,1.76
542,12/23/2023,2.82
542,8/24/2024,1.62
542,1/11/2025,0.87
542,8/23/2025,0.61
542,1/31/2026,0.59
545,12/10/2022,3.61
545,3/18/2023,3.93
545,9/16/2023,3.53
545,12/23/2023,3.85
545,8/31/2024,1.97
545,1/18/2025,1.24
545,9/13/2025,0.69
545,1/17/2026,0.93
546,12/31/2022,2.43
546,9/9/2023,2.01
546,12/23/2023,4.95
546,8/24/2024,2.6
546,1/11/2025,1.1
546,9/6/2025,1.36
546,1/17/2026,1.14
547,1/28/2023,3.02
547,12/23/2023,4.38
547,9/7/2024,2.65
547,1/4/2025,2.59
547,9/6/2025,1.05
547,1/10/2026,1.72
55,10/22/2022,3.96
55,12/31/2022,5.58
55,6/3/2023,1.21
55,9/2/2023,2.34
55,12/23/2023,6.59
55,3/2/2024,2.61
55,8/31/2024,7.77
55,12/28/2024,3.29
55,2/22/2025,2.08
55,8/30/2025,1.83
55,12/20/2025,1.7
551,12/17/2022,3.31
551,2/18/2023,5.87
551,9/9/2023,3.98
551,12/30/2023,3.19
551,8/17/2024,3.69
551,1/4/2025,1.81
551,8/23/2025,5.07
551,1/10/2026,0.91
552,12/9/2023,4.49
552,9/28/2024,2.77
552,1/18/2025,3.25
552,12/27/2025,2.11
554,12/10/2022,4.06
554,3/4/2023,2.05
554,9/2/2023,1.87
554,12/23/2023,4.51
554,8/24/2024,2.45
554,12/28/2024,2.23
554,9/6/2025,1.08
554,1/3/2026,1.36
555,11/26/2022,5.98
555,3/11/2023,2.8
555,12/9/2023,3.19
555,11/9/2024,1.57
555,12/27/2025,0.86
556,12/17/2022,2.36
556,3/4/2023,2.53
556,12/16/2023,9.14
556,8/31/2024,3.59
556,1/4/2025,1.95
556,9/6/2025,1.15
556,1/3/2026,3.83
557,12/17/2022,3.67
557,3/11/2023,3.63
557,9/23/2023,2.2
557,12/16/2023,6.46
557,8/31/2024,3.12
557,1/18/2025,2.33
557,9/13/2025,0.79
557,1/10/2026,2.57
559,12/16/2023,3.2
559,10/26/2024,1.36
559,1/17/2026,0.97
56,1/21/2023,1.58
56,9/23/2023,2.06
56,12/30/2023,3.91
56,9/21/2024,2.05
56,1/11/2025,0.96
56,9/13/2025,1.05
56,2/21/2026,0.81
560,12/17/2022,3.24
560,3/4/2023,3.3
560,9/9/2023,2.43
560,12/16/2023,5.76
560,8/31/2024,3.2
560,1/11/2025,2.6
560,9/20/2025,1.22
560,1/24/2026,2.51
561,12/10/2022,3.28
561,2/18/2023,1.87
561,9/9/2023,1.32
561,12/23/2023,3.92
561,8/24/2024,1.75
561,12/28/2024,1.25
561,8/30/2025,0.75
561,1/3/2026,1.6
563,11/5/2022,3.96
563,9/23/2023,2.99
563,12/30/2023,8.14
563,9/7/2024,4.57
563,1/25/2025,1.67
563,9/6/2025,2.01
563,1/3/2026,1.65
564,10/22/2022,5.2
564,3/11/2023,2.36
564,12/9/2023,3.95
564,8/17/2024,1.48
564,12/28/2024,1.55
564,1/10/2026,2
565,12/17/2022,4.08
565,12/23/2023,4.16
565,8/17/2024,2.22
565,12/21/2024,3.41
565,1/3/2026,2.3
567,12/31/2022,3.96
567,11/25/2023,2.99
567,9/7/2024,2.12
567,1/3/2026,1.01
569,12/17/2022,1.86
569,12/9/2023,1.33
569,8/24/2024,1.06
569,1/4/2025,0.87
569,1/17/2026,0.82
570,12/10/2022,3.84
570,2/25/2023,2.17
570,12/30/2023,4.2
570,8/24/2024,2.1
570,12/21/2024,1.55
570,8/30/2025,1.08
570,1/10/2026,1.71
573,12/17/2022,2.93
573,2/18/2023,3.17
573,12/23/2023,3.22
573,8/31/2024,2.65
573,1/11/2025,2.65
573,1/17/2026,0.93
575,12/10/2022,4.24
575,2/25/2023,3.21
575,9/9/2023,3.09
575,12/30/2023,2.85
575,8/10/2024,2.75
575,1/11/2025,2.59
575,8/30/2025,1.47
575,12/20/2025,0.8
575,2/21/2026,0.82
576,12/17/2022,2.5
576,9/9/2023,1.63
576,12/23/2023,2.51
576,8/24/2024,1.29
576,12/28/2024,1.57
576,1/3/2026,0.91
577,11/26/2022,4.35
577,3/11/2023,2.3
577,8/26/2023,1.26
577,12/16/2023,4.02
577,8/31/2024,2.01
577,1/4/2025,2.24
577,9/6/2025,0.58
577,1/17/2026,1.76
58,1/7/2023,3.35
58,9/30/2023,3.15
58,12/30/2023,4.22
58,9/7/2024,3.53
58,1/4/2025,1.14
58,9/6/2025,0.84
58,1/10/2026,1.26
580,11/19/2022,3.61
580,3/4/2023,1.94
580,11/25/2023,3.39
580,8/31/2024,1.9
583,11/26/2022,4.27
583,3/4/2023,2.17
583,9/16/2023,1.95
583,12/16/2023,5.24
583,8/24/2024,1.75
583,12/21/2024,2.72
583,1/10/2026,3.41
584,12/31/2022,4.34
584,12/9/2023,7.68
584,8/17/2024,2.05
584,12/14/2024,2.08
584,1/24/2026,2.85
585,12/17/2022,4.28
585,3/25/2023,2.73
585,12/30/2023,5.35
585,9/21/2024,2.88
585,1/11/2025,2.31
585,9/13/2025,1.09
585,1/10/2026,3.39
587,1/28/2023,4.57
587,8/19/2023,1.76
587,2/3/2024,3.18
587,8/17/2024,3.13
587,1/4/2025,2.16
587,8/23/2025,2.5
587,1/31/2026,1.91
588,12/10/2022,2.71
588,9/23/2023,2.27
588,12/23/2023,7.4
588,8/17/2024,3.14
588,12/28/2024,2.92
588,9/6/2025,1.29
588,1/10/2026,1.77
589,12/31/2022,4.75
589,12/30/2023,5.37
589,8/24/2024,2.69
589,1/18/2025,1.3
589,9/6/2025,1.3
589,1/17/2026,1.8
59,1/21/2023,2.74
59,9/23/2023,3.18
59,12/23/2023,4.38
59,9/21/2024,2.89
59,12/28/2024,1.41
59,9/20/2025,0.98
59,2/14/2026,1.01
592,3/4/2023,2.05
592,12/23/2023,7.22
592,8/10/2024,1.73
592,12/28/2024,2.88
592,9/6/2025,0.83
592,1/3/2026,2.03
593,11/26/2022,5.61
593,3/11/2023,2.59
593,12/2/2023,4.78
593,10/19/2024,1.41
593,9/13/2025,0.6
593,1/24/2026,1.52
596,12/10/2022,10.65
596,9/30/2023,4.74
596,12/30/2023,5.02
596,8/31/2024,2.38
596,1/25/2025,1.7
596,9/6/2025,1.09
596,1/10/2026,1.33
598,12/17/2022,3.32
598,3/4/2023,2.04
598,12/30/2023,3.75
598,9/7/2024,2.18
598,12/28/2024,3.64
598,1/3/2026,2.2
60,1/7/2023,5.03
60,9/16/2023,3.16
60,12/23/2023,4.03
60,9/7/2024,6.6
60,12/28/2024,1.9
60,9/13/2025,1.43
60,1/17/2026,1.83
601,12/10/2022,4.64
601,9/9/2023,2.8
601,12/23/2023,4.94
601,8/17/2024,3.07
601,1/4/2025,1.69
601,9/6/2025,1.04
601,1/10/2026,2.11
602,12/23/2023,5.08
602,8/31/2024,2.17
602,1/4/2025,3.44
602,1/24/2026,1.93
603,12/23/2023,5.21
603,8/31/2024,2.66
603,1/11/2025,2.26
603,9/13/2025,1.08
603,1/10/2026,1.85
606,12/10/2022,2.2
606,3/4/2023,2.48
606,9/16/2023,2.43
606,12/23/2023,5.17
606,8/24/2024,2.85
606,1/11/2025,1.87
606,9/6/2025,1.27
606,1/17/2026,1.99
608,9/30/2023,3.44
608,12/23/2023,5.76
608,8/31/2024,2.07
608,12/28/2024,4.4
608,9/13/2025,1.3
608,1/3/2026,2.65
609,12/16/2023,4.97
609,8/31/2024,1.8
609,1/4/2025,2.89
609,1/3/2026,1.55
61,12/31/2022,4.77
61,9/9/2023,2.48
61,1/6/2024,2.79
61,8/10/2024,2.4
61,2/8/2025,0.88
61,8/30/2025,1.42
61,3/7/2026,0.53
611,11/25/2023,2.67
611,8/24/2024,1.05
611,1/10/2026,1.48
612,2/4/2023,3.06
612,12/16/2023,5.73
612,8/31/2024,2.18
612,1/4/2025,2.1
612,9/6/2025,0.73
612,1/17/2026,1.69
616,12/3/2022,2.44
616,12/2/2023,4.8
616,12/28/2024,1.71
616,12/20/2025,1.55
617,2/11/2023,2.53
617,9/16/2023,4.4
617,12/23/2023,6.77
617,9/7/2024,4.24
617,1/18/2025,2.96
617,9/20/2025,1.22
617,1/17/2026,4.16
618,12/3/2022,3.46
618,12/2/2023,3.12
618,9/7/2024,1.37
618,9/6/2025,1.04
62,11/5/2022,2.84
62,12/31/2022,4.27
62,9/2/2023,3.83
62,12/16/2023,5.32
62,2/17/2024,3.31
62,8/31/2024,6.72
62,12/28/2024,3.06
62,9/6/2025,1.58
62,12/27/2025,1.96
62,2/28/2026,1.59
621,12/24/2022,2.64
621,9/9/2023,2.27
621,12/23/2023,2.92
621,8/24/2024,2.61
621,1/4/2025,1.39
621,9/6/2025,1.09
621,1/3/2026,0.93
622,12/10/2022,7.8
622,3/25/2023,2.06
622,11/18/2023,4.77
622,9/7/2024,2.93
622,12/21/2024,4.66
622,12/13/2025,2.01
624,12/24/2022,3.54
624,9/9/2023,2.32
624,12/23/2023,3.02
624,8/17/2024,2.51
624,12/28/2024,1.61
624,9/6/2025,1.06
624,1/3/2026,1.28
625,2/25/2023,3.38
625,12/16/2023,9.09
625,8/24/2024,3.89
625,1/11/2025,2.44
625,9/20/2025,1.07
625,1/10/2026,2.48
626,2/4/2023,3.34
626,12/9/2023,9.07
626,8/17/2024,5.2
626,2/1/2025,3.43
626,9/6/2025,1.1
626,1/3/2026,2.36
628,12/17/2022,2.94
628,12/23/2023,4.17
628,8/24/2024,3.49
628,12/7/2024,2.28
628,1/17/2026,1.67
63,1/7/2023,5.27
63,9/2/2023,3.01
63,12/30/2023,5.49
63,8/31/2024,4.85
63,12/28/2024,1.84
63,8/30/2025,2.41
63,1/17/2026,0.96
630,11/19/2022,3.95
630,1/28/2023,3.28
630,9/9/2023,5.13
630,12/30/2023,6.72
630,8/31/2024,4.9
630,1/4/2025,3.01
630,9/6/2025,0.84
630,1/3/2026,0.75
631,2/11/2023,2.9
631,9/2/2023,1.69
631,12/9/2023,4.88
631,12/28/2024,2.85
631,9/13/2025,1.7
631,1/17/2026,1.88
633,12/17/2022,2.35
633,3/11/2023,2.59
633,12/23/2023,7.45
633,8/24/2024,2.64
633,1/11/2025,2.25
633,9/13/2025,1.19
633,1/17/2026,2.03
634,3/18/2023,1.7
634,12/16/2023,4.59
634,8/31/2024,1.17
634,1/11/2025,1.19
634,1/10/2026,0.58
635,12/9/2023,3.56
635,1/4/2025,2.23
635,12/27/2025,1.05
637,12/3/2022,6.41
637,11/25/2023,8.12
637,1/4/2025,2.2
637,12/27/2025,3.04
64,1/7/2023,3.43
64,9/23/2023,1.53
64,12/30/2023,3.39
64,8/10/2024,1.6
64,1/18/2025,1.6
64,8/30/2025,1.06
64,1/10/2026,0.94
641,3/4/2023,2.17
641,9/2/2023,1.96
641,12/23/2023,5.16
641,8/31/2024,2.37
641,1/18/2025,2.75
641,9/6/2025,1.04
641,1/10/2026,2.48
642,12/3/2022,3.63
642,12/16/2023,3.42
642,12/21/2024,3.22
642,12/6/2025,0.66
643,12/16/2023,6.83
643,12/7/2024,5.3
643,12/6/2025,1.98
644,12/31/2022,4.2
644,12/23/2023,8.4
644,8/24/2024,3.13
644,1/4/2025,1.26
644,1/10/2026,2.24
645,9/16/2023,3.68
645,12/16/2023,6.33
645,8/31/2024,3.95
645,9/6/2025,1.1
645,1/3/2026,2.24
646,10/29/2022,3.67
646,9/2/2023,3.13
646,12/23/2023,3.26
646,8/24/2024,3.5
646,1/25/2025,1.86
646,1/17/2026,1.44
647,12/24/2022,2.57
647,12/23/2023,6.29
647,8/10/2024,2.31
647,12/28/2024,1.2
647,1/3/2026,1.86
649,1/7/2023,4.19
649,9/2/2023,3.32
649,12/23/2023,6.93
649,8/24/2024,4.29
649,1/4/2025,1.68
649,9/20/2025,1.5
649,1/17/2026,2.11
65,2/25/2023,1.35
65,9/16/2023,1.2
65,12/23/2023,2.73
65,9/7/2024,1.89
65,1/18/2025,1.3
65,9/20/2025,0.83
65,12/27/2025,2.25
650,12/10/2022,2.69
650,3/11/2023,0.83
650,12/23/2023,4.31
650,2/17/2024,2.63
650,8/31/2024,1.88
650,1/4/2025,1.61
650,9/6/2025,0.96
650,12/20/2025,1.21
651,11/26/2022,3.04
651,12/2/2023,3.17
651,9/7/2024,1
651,1/4/2025,1.14
659,11/26/2022,4.59
659,12/16/2023,6.43
659,7/27/2024,2.27
659,12/28/2024,2.25
659,1/17/2026,2.33
66,12/31/2022,4.27
66,9/16/2023,2.17
66,12/30/2023,3.84
66,8/3/2024,1.86
66,1/25/2025,1.21
66,9/6/2025,1.29
66,1/3/2026,0.65
660,12/17/2022,3.94
660,12/23/2023,6.08
660,8/31/2024,3.39
660,2/1/2025,1.55
660,8/16/2025,0.75
660,12/27/2025,2.04
661,12/17/2022,4.15
661,12/23/2023,7.35
661,8/17/2024,1.66
661,12/21/2024,7.48
661,2/7/2026,1.32
662,12/10/2022,5.94
662,12/9/2023,6.29
662,9/14/2024,2.18
662,1/25/2025,1.75
662,1/10/2026,1.68
665,10/29/2022,10.75
665,9/16/2023,1.76
665,12/16/2023,7.33
665,9/7/2024,2.4
665,1/25/2025,2.88
665,9/13/2025,1.09
665,1/10/2026,1.93
67,12/24/2022,4.63
67,2/18/2023,4.19
67,12/30/2023,5.2
67,5/4/2024,0.95
67,8/31/2024,6.3
67,8/23/2025,1.49
67,1/17/2026,2.06
671,12/31/2022,5.21
671,9/9/2023,2.9
671,12/9/2023,3.99
671,8/31/2024,4.11
671,2/8/2025,2.18
671,9/6/2025,0.69
671,1/24/2026,2.79
672,2/25/2023,6.19
672,12/23/2023,5.62
672,8/24/2024,1.89
672,1/11/2025,2.19
672,1/17/2026,1.7
674,2/25/2023,1.61
674,11/11/2023,3.46
674,8/24/2024,1.99
674,12/28/2024,1.61
674,9/13/2025,1.03
675,12/10/2022,3.95
675,12/16/2023,4.43
675,9/7/2024,4.11
675,1/4/2025,3.25
675,2/7/2026,2.89
679,1/21/2023,4.1
679,9/9/2023,2.85
679,12/30/2023,6.29
679,9/14/2024,3.52
679,1/11/2025,1.72
679,9/13/2025,2.1
679,1/24/2026,2.4
68,1/7/2023,4.64
68,9/16/2023,2.04
68,12/30/2023,4.14
68,8/24/2024,2.16
68,12/28/2024,1.93
68,9/13/2025,1.13
68,12/20/2025,1.55
686,3/25/2023,1.96
686,9/23/2023,3.83
686,12/23/2023,5.92
686,8/31/2024,2.36
686,12/21/2024,1.49
686,8/30/2025,1.84
686,1/10/2026,1.46
688,11/26/2022,3.54
688,2/18/2023,1.93
688,11/4/2023,2.42
688,8/10/2024,2
688,12/28/2024,1.26
688,8/30/2025,1.03
688,1/17/2026,0.67
689,12/10/2022,2.88
689,9/16/2023,3.11
689,12/30/2023,2.9
689,8/31/2024,2.46
689,9/6/2025,1.56
69,12/31/2022,7.09
69,9/9/2023,3.96
69,12/30/2023,5.51
69,8/17/2024,3.1
69,2/8/2025,1.13
69,8/30/2025,2.27
691,12/10/2022,2.45
691,2/25/2023,2.32
691,12/2/2023,3.79
691,9/14/2024,1.53
691,1/3/2026,1.09
692,12/3/2022,3.65
692,10/14/2023,3.41
692,8/10/2024,2.13
692,10/12/2024,2.14
692,1/17/2026,1.66
693,11/19/2022,6.06
693,4/1/2023,2.47
693,11/11/2023,5.33
693,8/10/2024,2.85
693,12/14/2024,2.44
693,8/30/2025,1.2
693,12/27/2025,1.18
694,11/26/2022,2.87
694,12/30/2023,2.24
694,9/14/2024,1.96
694,12/28/2024,1.02
694,9/6/2025,0.54
695,11/26/2022,3.01
695,3/4/2023,2.5
695,9/16/2023,3.15
695,12/30/2023,3.89
695,8/31/2024,3.18
695,12/28/2024,0.99
695,9/27/2025,2.13
696,3/18/2023,2.6
696,10/7/2023,2.36
696,12/30/2023,3.14
696,8/31/2024,2.81
696,9/13/2025,1.36
696,2/14/2026,1.08
7,12/31/2022,3.89
7,9/9/2023,2.06
7,12/30/2023,4.32
7,9/7/2024,3.9
7,12/28/2024,1.37
7,9/6/2025,1.09
7,1/10/2026,2.17
70,12/31/2022,6.33
70,9/2/2023,2.5
70,12/30/2023,4.86
70,8/31/2024,5.19
70,1/4/2025,1.85
70,9/6/2025,2.12
70,1/3/2026,1.13
703,12/10/2022,4.31
703,2/25/2023,2.08
703,12/23/2023,3.61
703,8/31/2024,2.46
703,12/21/2024,1.32
703,8/23/2025,1.22
704,12/3/2022,4.6
704,3/18/2023,2.06
704,11/25/2023,4.73
704,9/7/2024,2.69
704,12/28/2024,2.27
704,9/6/2025,0.9
704,12/27/2025,1.37
705,12/17/2022,2.9
705,2/11/2023,3.23
705,9/23/2023,3.42
705,12/30/2023,2.45
705,8/31/2024,2.81
705,9/6/2025,1.86
707,11/26/2022,2.82
707,8/26/2023,1.73
707,12/30/2023,1.98
707,7/20/2024,1.53
707,8/23/2025,1.32
708,11/26/2022,3.7
708,2/25/2023,2.14
708,9/16/2023,2.16
708,12/16/2023,2.92
708,8/31/2024,2.03
708,12/21/2024,1.03
708,8/23/2025,1.76
71,12/31/2022,6.82
71,9/2/2023,4.41
71,12/30/2023,6.06
71,8/17/2024,5.51
71,2/1/2025,2.41
71,8/30/2025,2.6
71,1/10/2026,1.13
711,11/19/2022,5.21
711,2/25/2023,1.86
711,12/16/2023,3.58
711,8/31/2024,1.88
711,12/21/2024,2.44
711,8/30/2025,1.45
711,1/31/2026,1
712,11/26/2022,2.14
712,4/1/2023,1.53
712,11/18/2023,4.72
712,9/7/2024,2.91
712,1/25/2025,2.07
712,8/30/2025,1.2
712,1/3/2026,3.74
713,12/17/2022,2.64
713,3/4/2023,3.89
713,10/7/2023,3.58
713,12/30/2023,2.87
713,9/7/2024,2.39
713,9/13/2025,0.81
714,10/7/2023,2.86
714,12/16/2023,3.18
714,12/21/2024,1.89
714,1/24/2026,1.67
715,12/23/2023,1.99
715,9/7/2024,1.88
715,9/6/2025,0.82
716,12/3/2022,2.67
716,2/25/2023,2.4
716,9/23/2023,2.31
716,12/23/2023,3.49
716,8/31/2024,2.54
716,12/28/2024,0.86
716,9/6/2025,1.37
717,12/24/2022,2.18
717,2/25/2023,3.42
717,9/16/2023,4.42
717,3/2/2024,2.48
717,8/10/2024,3.7
717,3/15/2025,0.83
717,9/6/2025,3.17
717,3/7/2026,0.51
719,12/10/2022,3.29
719,9/30/2023,4.2
719,1/13/2024,3.17
719,9/21/2024,3.62
719,9/13/2025,1.78
72,1/7/2023,2.09
72,9/9/2023,1.88
72,12/9/2023,2.21
72,8/24/2024,1.78
72,1/11/2025,1.17
72,8/30/2025,0.72
72,1/17/2026,0.55
720,12/10/2022,2.12
720,2/4/2023,2.12
720,10/7/2023,2.42
720,9/7/2024,1.88
720,9/20/2025,0.95
721,12/10/2022,3.74
721,3/18/2023,2.8
721,9/30/2023,3.08
721,12/30/2023,2.74
721,9/21/2024,2.75
721,1/10/2026,1.49
722,11/26/2022,3.45
722,2/25/2023,2.2
722,9/30/2023,2.09
722,9/21/2024,2.11
722,3/8/2025,0.74
722,9/13/2025,0.81
722,2/7/2026,0.59
724,11/5/2022,7.77
724,4/1/2023,2.86
724,11/11/2023,5.53
724,8/24/2024,3.53
724,12/21/2024,3
724,8/30/2025,1.6
724,1/3/2026,1.47
725,12/31/2022,4.97
725,3/18/2023,2.14
725,9/2/2023,3.7
725,11/11/2023,5.08
725,8/31/2024,3.87
725,1/4/2025,2.39
725,9/6/2025,0.91
725,1/3/2026,2.24
726,11/26/2022,2.5
726,12/9/2023,1.86
726,8/17/2024,2.07
726,1/4/2025,1.44
726,1/31/2026,0.91
727,12/3/2022,2.39
727,9/23/2023,2.78
727,12/30/2023,2.65
727,9/14/2024,2.49
727,9/20/2025,2.05
728,12/24/2022,2.65
728,3/4/2023,2.29
728,9/30/2023,3.01
728,12/30/2023,2.87
728,9/14/2024,2.78
728,10/11/2025,0.95
728,2/14/2026,0.83
729,2/18/2023,3.1
729,12/9/2023,3.95
729,8/17/2024,2.73
729,1/4/2025,1.26
729,10/4/2025,0.82
73,12/24/2022,10.16
73,12/23/2023,4.52
73,8/31/2024,4.24
73,3/8/2025,2.31
73,8/30/2025,2.2
73,1/10/2026,1.5
730,2/25/2023,2.94
730,12/16/2023,2.12
730,8/24/2024,3.01
730,11/30/2024,3.48
730,11/22/2025,3.39
732,12/10/2022,4.14
732,4/15/2023,1.73
732,11/11/2023,4.14
732,8/17/2024,2.72
732,12/21/2024,2.76
732,12/20/2025,2.12
734,12/10/2022,2.9
734,12/9/2023,2.98
734,8/31/2024,1.9
734,1/4/2025,1.61
734,9/13/2025,0.77
734,2/7/2026,0.83
74,12/31/2022,6.07
74,9/30/2023,1.88
74,12/30/2023,3.65
74,8/17/2024,2.15
74,1/4/2025,1.66
74,9/6/2025,0.99
74,1/3/2026,1.04
741,12/3/2022,2.7
741,3/11/2023,1.64
741,12/23/2023,3.84
741,8/24/2024,2.24
741,12/7/2024,4.28
741,4/12/2025,3.09
741,8/16/2025,0.55
741,1/3/2026,3.09
742,3/11/2023,2.44
742,9/30/2023,2.57
742,12/2/2023,3.5
742,9/14/2024,3.16
742,12/28/2024,1.67
742,9/20/2025,1.2
742,1/31/2026,1.1
743,10/14/2023,3.61
743,9/14/2024,3.15
743,9/13/2025,1.61
744,12/3/2022,4.35
744,2/25/2023,2.41
744,12/23/2023,3.29
744,8/24/2024,1.71
744,12/28/2024,1.37
744,8/30/2025,1.65
748,12/10/2022,2.68
748,9/23/2023,2.56
748,8/3/2024,3.18
748,2/1/2025,0.98
748,10/4/2025,1.19
749,9/30/2023,2.66
749,12/23/2023,4.42
749,9/7/2024,4.57
749,12/14/2024,1.81
749,9/13/2025,1.6
75,12/31/2022,3.06
75,9/16/2023,1.29
75,12/30/2023,3.17
75,8/24/2024,1.88
75,1/4/2025,1.16
75,9/6/2025,0.77
75,1/17/2026,0.94
754,11/26/2022,3.15
754,11/18/2023,2.49
754,8/10/2024,1.91
754,12/28/2024,1.43
754,12/27/2025,0.85
755,12/3/2022,4.83
755,12/23/2023,5.19
755,9/14/2024,2.32
755,12/14/2024,1.78
755,8/30/2025,1.35
759,8/19/2023,2.22
759,12/23/2023,2.13
759,8/17/2024,2.94
759,9/13/2025,0.96
759,1/10/2026,1.2
76,9/30/2023,2.23
76,12/30/2023,3.47
76,9/21/2024,2.2
76,1/11/2025,1.87
76,9/20/2025,1
76,12/27/2025,2.03
760,12/10/2022,4.52
760,12/16/2023,3.57
760,8/10/2024,2.64
760,12/14/2024,1.59
760,8/23/2025,1.48
760,1/10/2026,1.09
767,12/2/2023,3.8
767,9/7/2024,1.79
767,12/14/2024,1.95
767,1/3/2026,2.37
769,12/10/2022,7.17
769,3/11/2023,1.91
769,9/2/2023,3.34
769,12/2/2023,5.74
769,8/17/2024,4.2
769,12/28/2024,3.82
769,8/16/2025,0.97
769,1/10/2026,2.82
77,12/31/2022,5.43
77,9/9/2023,3.68
77,12/30/2023,3.2
77,8/17/2024,4
77,3/1/2025,1.47
77,8/30/2025,1.74
77,3/14/2026,0.94
770,11/19/2022,4.15
770,2/18/2023,3.41
770,11/11/2023,2.99
770,8/31/2024,2.23
770,9/13/2025,0.6
770,1/3/2026,0.6
772,12/24/2022,4
772,11/18/2023,5.56
772,8/10/2024,3.29
772,12/21/2024,3.81
772,8/23/2025,0.92
772,12/27/2025,1.63
773,9/30/2023,4.01
773,12/30/2023,3.17
773,8/10/2024,3.03
773,1/11/2025,1.12
773,9/20/2025,1.32
775,9/23/2023,3.9
775,8/17/2024,2.88
775,9/20/2025,1.33
777,11/19/2022,2.53
777,3/25/2023,1.36
777,9/16/2023,2.06
777,12/23/2023,2.99
777,8/31/2024,2.19
777,8/30/2025,0.77
777,2/14/2026,0.57
779,12/31/2022,1.83
779,10/21/2023,3.29
779,7/27/2024,1.91
779,11/16/2024,1.77
779,1/24/2026,0.92
782,12/10/2022,2.58
782,9/23/2023,3.21
782,12/30/2023,2.14
782,7/27/2024,2.49
782,9/13/2025,1.27
783,12/31/2022,2.45
783,9/23/2023,3
783,8/17/2024,3.41
783,8/30/2025,2
784,2/18/2023,2.2
784,9/16/2023,2.57
784,12/30/2023,2.46
784,9/7/2024,9.99
784,7/19/2025,4.01
784,2/14/2026,3.34
792,11/19/2022,3.92
792,3/11/2023,2.39
792,12/9/2023,3.63
792,9/14/2024,2.37
792,10/4/2025,1.02
792,4/4/2026,5.45
793,11/26/2022,6.41
793,3/11/2023,2.5
793,11/25/2023,5.86
